0.196920,0.173527,0.126743,0.033174,0.150135,0.267096,0.360665,0.430841,0.477626,0.384057,0.313880,0.173527,0.079959,0.103351,0.220312,0.337273,0.384057,0.313880,0.243704,0.267096,0.220312,0.220312,0.103351,0.103351,-0.013610,-0.037002,-0.060394,-0.013610,0.056567,0.033174,0.033174,0.079959,0.079959,0.033174,0.056567,0.033174,-0.037002,-0.083786,-0.083786,-0.060394,-0.013610,0.079959,0.150135,0.196920,0.267096,0.150135,0.173527,0.220312,0.196920,0.173527,0.243704,0.196920,0.220312,0.173527,0.173527,0.173527,0.220312,0.243704,0.337273,0.384057,0.360665,0.290488,0.196920,0.079959,0.009782,0.103351,0.126743,0.173527,0.290488,0.290488,0.290488,0.220312,0.173527,0.126743,0.126743,0.103351,0.126743,0.173527,0.243704,0.290488,0.430841,0.477626,0.501018,0.477626,0.290488,0.103351,-0.153963,-0.528238,-1.066258,-1.651062,-2.212474,-2.610141,-2.844062,-2.867455,-2.680317,-2.329435,-1.697846,-0.832336,0.033174,0.781724,1.272959,1.553665,1.694018,1.740803,1.834371,1.904548,1.904548,2.021509,2.115077,2.232038,2.278823,2.372391,2.489352,2.465960,2.582921,2.653097,2.746666,2.793450,2.793450,2.699882,2.465960,2.138470,1.834371,1.483489,1.155998,0.828508,0.641371,0.407449,0.267096,0.196920,0.079959,0.103351,0.056567,-0.013610,-0.037002,0.009782,-0.060394,-0.060394,0.009782,-0.013610,-0.013610,-0.013610,-0.037002,-0.013610,-0.060394,-0.107179,-0.107179,-0.153963,-0.153963,-0.153963,-0.200747,-0.200747,-0.153963,-0.153963,-0.130571,-0.130571,-0.177355,-0.341100,-0.458061,-0.551630,-0.528238,-0.317708,-0.200747,-0.130571,-0.037002,-0.037002,-0.130571,-0.270924,-0.317708,-0.387885,-0.458061,-0.434669,-0.458061,-0.458061,-0.458061,-0.434669,-0.481453,-0.528238,-0.598414,-0.668591,-0.738767,-0.785552,-0.902512,-0.902512,-0.902512,-0.855728,-0.879120,-0.879120,-0.972689,-0.949297,-1.066258,-1.113042,-1.136434,-1.159826,-1.113042,-1.206611,-1.159826,-1.206611,-1.300179,-1.276787,-1.276787,-1.300179,-1.300179,-1.230003,-1.183218,-1.136434,-1.183218,-1.136434,-1.136434,-1.113042,-0.949297,-0.925905,-0.902512,-0.879120,-0.832336,-0.715375,-0.691983,-0.551630,-0.575022,-0.551630,0.000000,232.000000
0.344312,0.344312,0.235006,0.153027,0.098375,0.071048,0.043722,0.043722,0.180354,0.153027,0.043722,0.043722,0.043722,-0.092909,-0.120236,-0.092909,-0.065583,-0.120236,-0.092909,-0.120236,-0.092909,-0.065583,0.098375,0.098375,0.180354,0.125701,0.125701,0.016396,-0.065583,-0.120236,-0.147562,-0.147562,-0.092909,-0.038257,0.043722,0.043722,-0.010931,0.016396,0.016396,-0.065583,-0.038257,-0.092909,-0.038257,0.071048,0.125701,0.262333,0.235006,0.207680,0.207680,0.262333,0.289659,0.289659,0.262333,0.262333,0.207680,0.235006,0.207680,0.235006,0.262333,0.316985,0.371638,0.371638,0.426291,0.344312,0.344312,0.289659,0.289659,0.262333,0.316985,0.316985,0.316985,0.316985,0.344312,0.316985,0.398964,0.262333,0.316985,0.289659,0.235006,0.262333,0.262333,0.344312,0.371638,0.316985,0.344312,0.371638,0.316985,0.316985,0.207680,0.180354,0.180354,0.344312,0.535596,0.617575,0.562922,0.316985,-0.147562,-0.803394,-1.513878,-2.087731,-2.524952,-2.743562,-2.716236,-2.442973,-1.814467,-1.076657,-0.065583,0.754206,1.492017,1.874585,2.065870,1.956564,1.874585,1.792606,1.792606,1.929238,2.038543,2.120522,2.175175,2.257154,2.366459,2.557743,2.694375,2.776354,2.885659,2.885659,2.749028,2.639722,2.339133,2.038543,1.737954,1.492017,1.164101,0.890838,0.617575,0.235006,0.016396,-0.202215,-0.229541,-0.284194,-0.174888,-0.038257,-0.147562,-0.065583,-0.120236,-0.174888,-0.229541,-0.311520,-0.311520,-0.393499,-0.311520,-0.229541,-0.147562,-0.174888,-0.147562,-0.229541,-0.311520,-0.284194,-0.202215,-0.256867,-0.338846,-0.284194,-0.420825,-0.448152,-0.338846,-0.311520,-0.229541,-0.202215,-0.229541,-0.256867,-0.366173,-0.393499,-0.475478,-0.530131,-0.502804,-0.612110,-0.584783,-0.530131,-0.584783,-0.530131,-0.584783,-0.666762,-0.748741,-0.776067,-0.803394,-0.912699,-0.912699,-0.994678,-1.049331,-1.022004,-1.076657,-1.022004,-1.103983,-1.185962,-1.295267,-1.349920,-1.404573,-1.404573,-1.377246,-1.295267,-1.267941,-1.267941,-1.349920,-1.377246,-1.377246,-1.349920,-1.349920,-1.322594,-1.295267,-1.322594,-1.322594,-1.213289,-1.049331,-0.967352,-0.748741,-0.666762,-0.502804,-0.420825,-0.338846,-0.393499,0.000000,232.000000
0.072634,0.046524,-0.110138,-0.136248,-0.240690,-0.240690,-0.292910,-0.214579,-0.292910,-0.319021,-0.319021,-0.240690,-0.162359,-0.031807,0.072634,0.150965,0.203186,0.150965,0.124855,-0.031807,-0.136248,-0.162359,-0.188469,-0.136248,-0.084028,-0.110138,-0.084028,-0.084028,-0.110138,-0.057917,-0.057917,-0.005697,-0.057917,-0.005697,-0.057917,-0.084028,-0.057917,0.046524,0.072634,0.150965,0.124855,0.150965,0.124855,0.124855,0.203186,0.177075,0.124855,0.203186,0.203186,0.229296,0.203186,0.229296,0.307627,0.281517,0.229296,0.203186,0.150965,0.072634,0.046524,0.020414,0.072634,0.150965,0.333737,0.333737,0.307627,0.229296,0.177075,0.203186,0.255406,0.255406,0.177075,0.203186,0.177075,0.255406,0.307627,0.333737,0.281517,0.255406,0.255406,0.307627,0.281517,0.333737,0.412068,0.412068,0.464289,0.516510,0.464289,0.333737,-0.057917,-1.154551,-1.676757,-2.146743,-2.512287,-2.668949,-2.616729,-2.381736,-1.728978,-0.971779,-0.005697,0.725392,1.378150,1.769805,1.926467,1.848136,1.822026,1.665364,1.717584,1.795915,2.030908,2.265901,2.474783,2.631445,2.605335,2.657556,2.709776,2.735887,2.683666,2.735887,2.761997,2.657556,2.553114,2.370342,2.135349,1.822026,1.560922,1.273709,1.038716,0.803723,0.620951,0.385958,0.203186,0.072634,-0.005697,-0.110138,-0.057917,-0.031807,-0.084028,-0.188469,-0.292910,-0.423462,-0.449572,-0.319021,-0.162359,0.072634,0.177075,0.177075,0.124855,0.020414,-0.110138,-0.188469,-0.292910,-0.266800,-0.292910,-0.319021,-0.266800,-0.397352,-0.371241,-0.371241,-0.214579,-0.162359,-0.188469,-0.292910,-0.319021,-0.449572,-0.527903,-0.527903,-0.554013,-0.475683,-0.475683,-0.397352,-0.371241,-0.397352,-0.423462,-0.475683,-0.554013,-0.684565,-0.632344,-0.762896,-0.789006,-0.841227,-0.919558,-0.919558,-0.945668,-0.919558,-1.050110,-1.076220,-1.128441,-1.154551,-1.154551,-1.232882,-1.258992,-1.258992,-1.128441,-1.154551,-1.128441,-1.102330,-1.154551,-1.232882,-1.337323,-1.258992,-1.285102,-1.285102,-1.232882,-1.206771,-1.076220,-0.919558,-0.815117,-0.762896,-0.736786,-0.632344,-0.658455,-0.684565,-0.580124,-0.501793,-0.449572,-0.345131,-0.214579,-0.110138,-0.031807,-0.005697,0.000000,232.000000
0.041091,-0.013863,0.068568,0.096045,0.150999,0.178476,0.178476,0.096045,0.068568,0.150999,0.123522,0.150999,0.178476,0.178476,0.233430,0.233430,0.205953,0.288384,0.343338,0.315861,0.233430,0.068568,-0.041340,-0.123772,-0.233680,-0.233680,-0.261157,-0.151249,-0.151249,-0.068818,-0.041340,-0.068818,-0.068818,-0.123772,-0.123772,-0.096295,-0.068818,-0.123772,-0.151249,-0.206203,-0.123772,-0.151249,-0.041340,0.096045,0.205953,0.260907,0.260907,0.205953,0.233430,0.178476,0.096045,0.150999,0.123522,0.068568,0.013614,-0.013863,-0.013863,-0.041340,-0.013863,-0.013863,0.123522,0.233430,0.288384,0.315861,0.315861,0.205953,0.178476,0.123522,-0.013863,-0.068818,-0.261157,-0.206203,-0.123772,0.013614,0.233430,0.425770,0.480724,0.425770,0.398293,0.260907,0.233430,0.288384,0.288384,0.343338,0.288384,0.123522,-0.206203,-0.563405,-1.003038,-1.442671,-1.937258,-2.212028,-2.541753,-2.679138,-2.624184,-2.239505,-1.689964,-0.893129,-0.096295,0.618109,1.250081,1.579806,1.744669,1.772146,1.827100,1.909531,1.909531,1.937008,2.074393,2.239256,2.431595,2.514026,2.761320,2.788797,2.871228,2.898705,2.843751,2.816274,2.788797,2.733843,2.568980,2.431595,2.184302,1.882054,1.469898,1.085219,0.700540,0.315861,0.068568,-0.151249,-0.151249,-0.096295,-0.041340,0.096045,0.150999,0.150999,0.096045,-0.013863,-0.151249,-0.151249,-0.206203,-0.206203,-0.178726,-0.123772,-0.068818,0.096045,0.123522,0.178476,0.205953,0.041091,-0.068818,-0.233680,-0.288634,-0.371065,-0.371065,-0.343588,-0.206203,-0.096295,-0.041340,-0.041340,-0.068818,-0.096295,-0.206203,-0.288634,-0.343588,-0.480973,-0.480973,-0.398542,-0.343588,-0.261157,-0.288634,-0.178726,-0.206203,-0.288634,-0.343588,-0.426019,-0.508451,-0.673313,-0.700790,-0.755744,-0.728267,-0.673313,-0.728267,-0.700790,-0.700790,-0.700790,-0.700790,-0.783221,-0.865652,-0.948084,-1.057992,-1.085469,-1.112946,-1.140423,-1.250331,-1.167900,-1.167900,-1.167900,-1.140423,-1.112946,-1.167900,-1.195377,-1.112946,-1.195377,-1.195377,-1.250331,-1.277808,-1.140423,-1.085469,-0.920606,-0.783221,-0.755744,-0.645836,-0.700790,-0.700790,-0.700790,-0.673313,-0.480973,-0.426019,-0.371065,0.000000,232.000000
-0.019933,-0.045428,-0.096420,-0.070924,-0.096420,-0.147411,-0.096420,-0.121915,-0.096420,-0.019933,0.031058,0.005563,0.005563,-0.019933,-0.045428,0.082049,0.031058,0.005563,-0.070924,-0.096420,-0.045428,-0.045428,0.005563,-0.019933,0.082049,0.082049,0.031058,-0.019933,-0.096420,-0.096420,-0.172906,-0.147411,-0.096420,0.082049,0.158536,0.184032,0.184032,0.184032,0.107545,0.107545,0.158536,0.107545,0.133040,0.133040,0.184032,0.184032,0.260518,0.209527,0.260518,0.260518,0.311509,0.235023,0.260518,0.311509,0.158536,0.158536,0.209527,0.158536,0.235023,0.337005,0.362500,0.413491,0.362500,0.286014,0.286014,0.184032,0.082049,0.209527,0.235023,0.260518,0.337005,0.311509,0.311509,0.337005,0.286014,0.260518,0.235023,0.158536,0.107545,0.184032,0.260518,0.362500,0.489978,0.540969,0.668447,0.566465,0.362500,-0.045428,-0.580835,-1.141737,-1.651648,-2.136064,-2.467506,-2.620479,-2.543992,-2.238046,-1.600657,-0.784799,0.005563,0.872411,1.509800,1.841242,1.968720,1.994216,2.019711,1.968720,1.994216,2.096198,2.325658,2.529622,2.606109,2.759082,2.759082,2.886560,2.886560,2.912055,2.886560,2.810073,2.657100,2.478631,2.172684,1.917729,1.484305,1.076376,0.770429,0.337005,0.056554,-0.172906,-0.274888,-0.249393,-0.172906,-0.045428,0.005563,-0.045428,-0.019933,-0.070924,-0.147411,-0.198402,-0.121915,-0.172906,-0.147411,-0.198402,-0.249393,-0.198402,-0.198402,-0.223897,-0.096420,-0.096420,-0.121915,-0.198402,-0.223897,-0.300384,-0.351375,-0.376871,-0.351375,-0.274888,-0.274888,-0.274888,-0.249393,-0.274888,-0.274888,-0.325879,-0.376871,-0.402366,-0.351375,-0.402366,-0.376871,-0.453357,-0.504348,-0.555339,-0.631826,-0.708313,-0.682817,-0.733808,-0.733808,-0.861286,-0.886782,-0.937773,-0.912277,-1.065250,-1.167233,-1.090746,-1.167233,-1.167233,-1.167233,-1.243719,-1.243719,-1.243719,-1.345701,-1.345701,-1.320206,-1.269215,-1.294710,-1.218224,-1.243719,-1.320206,-1.269215,-1.320206,-1.294710,-1.243719,-1.167233,-1.116242,-0.937773,-0.886782,-0.708313,-0.631826,-0.580835,-0.427862,-0.427862,-0.351375,-0.249393,-0.223897,-0.121915,-0.096420,0.005563,0.031058,0.056554,0.107545,0.082049,0.082049,0.000000,232.000000
0.056578,0.081128,-0.066174,-0.164376,-0.287128,-0.238027,-0.213477,-0.090725,0.007477,0.130229,0.105678,-0.017074,-0.139826,-0.115275,-0.213477,-0.115275,-0.090725,0.105678,0.154779,0.154779,0.154779,0.203880,0.179330,0.081128,0.105678,0.007477,-0.066174,-0.139826,-0.238027,-0.238027,-0.287128,-0.188927,-0.066174,0.007477,0.130229,0.179330,0.203880,0.130229,0.056578,0.056578,0.105678,0.130229,0.277531,0.302082,0.277531,0.326632,0.302082,0.351182,0.277531,0.277531,0.252981,0.179330,0.081128,0.130229,0.154779,0.252981,0.252981,0.375733,0.351182,0.375733,0.326632,0.277531,0.179330,0.154779,0.130229,0.154779,0.203880,0.203880,0.228430,0.302082,0.400283,0.449384,0.424834,0.302082,0.277531,0.203880,0.105678,0.105678,0.203880,0.302082,0.449384,0.572136,0.670338,0.694888,0.743989,0.498485,0.203880,-0.262578,-0.851787,-1.490098,-1.956555,-2.398463,-2.594866,-2.570315,-2.300261,-1.858354,-1.097291,-0.287128,0.621237,1.333198,1.824206,2.069710,2.118811,1.996059,1.946958,1.897858,1.922408,1.946958,2.217013,2.388866,2.536168,2.634370,2.757122,2.806223,2.904424,2.904424,2.904424,2.806223,2.634370,2.339765,2.045160,1.750555,1.406850,1.112245,0.743989,0.473934,0.277531,0.130229,0.032027,-0.017074,-0.041624,-0.041624,-0.041624,-0.115275,-0.115275,-0.238027,-0.287128,-0.336229,-0.360779,-0.336229,-0.336229,-0.262578,-0.188927,-0.066174,-0.066174,0.032027,-0.041624,-0.041624,-0.213477,-0.238027,-0.262578,-0.287128,-0.287128,-0.262578,-0.238027,-0.262578,-0.262578,-0.336229,-0.262578,-0.262578,-0.311679,-0.262578,-0.311679,-0.238027,-0.287128,-0.336229,-0.360779,-0.458981,-0.581733,-0.704485,-0.778136,-0.753586,-0.606283,-0.532632,-0.508082,-0.434431,-0.434431,-0.557183,-0.704485,-0.802687,-0.876338,-0.999090,-1.072741,-1.170943,-1.342795,-1.367346,-1.367346,-1.342795,-1.220043,-1.195493,-1.097291,-1.048191,-1.023640,-1.097291,-1.195493,-1.318245,-1.416447,-1.490098,-1.490098,-1.416447,-1.318245,-1.220043,-1.072741,-1.072741,-1.023640,-0.900888,-0.827237,-0.802687,-0.704485,-0.532632,-0.557183,-0.458981,-0.409880,-0.311679,-0.213477,-0.213477,-0.139826,-0.164376,-0.139826,-0.262578,0.000000,232.000000
0.003571,-0.044044,-0.067851,-0.020236,-0.020236,0.074993,0.098800,0.194030,0.146415,0.146415,0.265452,0.217837,0.146415,0.170222,0.122608,0.074993,-0.020236,-0.067851,-0.020236,0.122608,0.146415,0.217837,0.217837,0.170222,0.122608,0.051186,0.027378,-0.044044,0.027378,-0.091658,-0.186887,-0.115465,-0.139273,-0.067851,-0.139273,-0.067851,-0.115465,-0.091658,-0.139273,-0.186887,-0.139273,-0.091658,-0.091658,-0.091658,0.051186,0.074993,0.146415,0.170222,0.146415,0.146415,0.098800,0.074993,-0.020236,0.027378,0.027378,0.027378,0.098800,0.146415,0.170222,0.194030,0.194030,0.170222,0.241644,0.194030,0.122608,0.051186,0.003571,0.051186,0.074993,0.146415,0.194030,0.217837,0.170222,0.170222,0.098800,0.051186,0.003571,0.051186,0.122608,0.170222,0.336873,0.408295,0.527332,0.622561,0.598754,0.551139,0.336873,-0.186887,-0.663034,-1.234409,-1.853399,-2.424775,-2.805692,-2.996150,-2.853307,-2.448582,-1.734363,-0.782070,0.146415,0.884442,1.432010,1.741505,1.812927,1.812927,1.812927,1.860542,2.027193,2.098615,2.265266,2.336688,2.455724,2.503339,2.669990,2.789027,2.812834,2.884256,2.908063,2.884256,2.789027,2.669990,2.431917,2.146229,1.836734,1.455817,1.074900,0.860634,0.598754,0.336873,0.146415,0.074993,0.027378,0.003571,0.027378,0.074993,0.051186,-0.044044,-0.163080,-0.210695,-0.234502,-0.163080,-0.139273,-0.020236,0.027378,0.074993,0.003571,-0.020236,-0.020236,-0.163080,-0.186887,-0.210695,-0.258309,-0.210695,-0.210695,-0.139273,-0.091658,-0.139273,-0.139273,-0.115465,-0.163080,-0.234502,-0.329731,-0.424961,-0.496382,-0.448768,-0.353539,-0.186887,-0.020236,-0.067851,-0.210695,-0.305924,-0.448768,-0.448768,-0.543997,-0.639226,-0.710648,-0.686841,-0.686841,-0.686841,-0.663034,-0.591612,-0.591612,-0.686841,-0.710648,-0.853492,-0.924914,-1.067758,-1.091565,-1.115373,-1.067758,-1.043951,-1.020143,-1.020143,-1.020143,-1.091565,-1.186795,-1.258217,-1.258217,-1.186795,-1.162987,-1.067758,-1.067758,-1.091565,-1.043951,-1.043951,-1.091565,-1.067758,-1.020143,-0.877300,-0.829685,-0.734456,-0.663034,-0.663034,-0.615419,-0.591612,-0.520190,-0.401153,-0.305924,-0.234502,-0.210695,-0.305924,0.000000,232.000000
-0.008195,-0.008195,-0.029915,-0.051636,-0.095077,-0.095077,-0.073356,-0.029915,-0.051636,0.013526,-0.029915,-0.008195,-0.008195,-0.029915,0.035247,-0.008195,0.035247,0.056967,0.013526,0.013526,-0.029915,-0.073356,-0.051636,-0.051636,-0.029915,0.013526,0.013526,0.013526,0.013526,-0.029915,-0.073356,-0.095077,-0.095077,-0.029915,0.013526,0.013526,0.035247,0.122129,0.165570,0.209012,0.252453,0.295894,0.317615,0.252453,0.230732,0.230732,0.230732,0.230732,0.230732,0.274173,0.295894,0.295894,0.165570,0.122129,0.078688,0.100409,0.100409,0.187291,0.252453,0.274173,0.295894,0.274173,0.274173,0.209012,0.165570,0.165570,0.165570,0.165570,0.230732,0.317615,0.317615,0.274173,0.295894,0.295894,0.295894,0.252453,0.252453,0.209012,0.209012,0.230732,0.361056,0.491380,0.599983,0.708586,0.730307,0.621703,0.382777,-0.138518,-0.703255,-1.354873,-1.919609,-2.375742,-2.744993,-2.810155,-2.788434,-2.506066,-2.028212,-1.333153,-0.507769,0.382777,1.142998,1.707735,1.946661,1.990103,1.946661,1.794617,1.859779,1.881500,2.033544,2.207309,2.381074,2.533118,2.663442,2.706883,2.815486,2.880648,2.837207,2.793766,2.728604,2.554839,2.359353,2.033544,1.772896,1.468808,1.142998,0.904072,0.643424,0.447938,0.252453,0.078688,0.035247,-0.008195,-0.051636,-0.095077,-0.095077,-0.116798,-0.073356,-0.051636,-0.095077,-0.116798,-0.181960,-0.160239,-0.181960,-0.160239,-0.138518,-0.051636,-0.116798,-0.116798,-0.138518,-0.160239,-0.247121,-0.312283,-0.377445,-0.399166,-0.399166,-0.312283,-0.225401,-0.160239,-0.095077,-0.160239,-0.181960,-0.312283,-0.377445,-0.442607,-0.464328,-0.464328,-0.420886,-0.420886,-0.377445,-0.355725,-0.377445,-0.529490,-0.551210,-0.594651,-0.616372,-0.681534,-0.703255,-0.790137,-0.833578,-0.877019,-0.920461,-0.898740,-0.942181,-1.007343,-1.029064,-1.050784,-1.137667,-1.137667,-1.159388,-1.246270,-1.289711,-1.289711,-1.289711,-1.311432,-1.267991,-1.267991,-1.246270,-1.202829,-1.181108,-1.224549,-1.115946,-1.094226,-1.007343,-0.985623,-0.898740,-0.768416,-0.681534,-0.659813,-0.572931,-0.551210,-0.486048,-0.442607,-0.420886,-0.355725,-0.290563,-0.160239,-0.051636,0.035247,0.056967,0.100409,0.000000,232.000000
0.048327,0.093188,0.070758,0.048327,-0.018964,-0.086255,-0.041394,0.003467,0.093188,0.182909,0.250200,0.250200,0.205340,0.138049,0.070758,0.025897,0.025897,-0.041394,0.093188,0.093188,0.182909,0.250200,0.205340,0.138049,0.003467,-0.018964,-0.108685,-0.153546,-0.175976,-0.108685,-0.153546,-0.131116,-0.063825,-0.041394,-0.086255,-0.063825,-0.108685,-0.086255,-0.108685,-0.131116,-0.131116,-0.063825,0.003467,0.003467,0.070758,0.138049,0.160479,0.160479,0.115618,0.115618,0.115618,0.025897,0.003467,0.048327,0.093188,0.093188,0.138049,0.182909,0.115618,0.093188,0.138049,0.138049,0.115618,0.115618,0.182909,0.138049,0.070758,0.048327,0.048327,0.025897,0.070758,0.070758,0.160479,0.182909,0.250200,0.160479,0.160479,0.093188,0.138049,0.182909,0.317491,0.452074,0.564225,0.609086,0.452074,0.160479,-0.288128,-0.893748,-1.476937,-1.947974,-2.396581,-2.643315,-2.777897,-2.845188,-2.688176,-2.306860,-1.611519,-0.759166,0.182909,0.967972,1.573591,1.887616,1.999768,2.044629,1.954907,1.977338,1.977338,2.044629,2.134350,2.291363,2.381084,2.470805,2.538097,2.493236,2.650248,2.739970,2.784830,2.896982,2.896982,2.829691,2.538097,2.246502,1.887616,1.528731,1.169845,0.788529,0.564225,0.362352,0.250200,0.048327,0.025897,0.025897,-0.018964,0.025897,-0.041394,-0.131116,-0.175976,-0.220837,-0.198407,-0.198407,-0.153546,-0.108685,-0.041394,-0.018964,-0.153546,-0.131116,-0.175976,-0.243267,-0.198407,-0.198407,-0.198407,-0.153546,-0.108685,-0.153546,-0.086255,-0.063825,-0.108685,-0.153546,-0.220837,-0.243267,-0.220837,-0.265698,-0.220837,-0.153546,-0.108685,-0.063825,-0.108685,-0.086255,-0.175976,-0.243267,-0.243267,-0.332989,-0.445141,-0.557292,-0.624583,-0.624583,-0.602153,-0.490001,-0.355419,-0.288128,-0.332989,-0.490001,-0.624583,-0.691874,-0.804026,-0.781596,-0.804026,-0.781596,-0.804026,-0.826457,-0.804026,-0.848887,-0.848887,-0.938608,-0.983469,-1.095621,-1.207773,-1.275064,-1.252633,-1.207773,-1.118051,-1.028330,-1.005899,-0.916178,-1.095621,-1.207773,-1.162912,-1.118051,-1.028330,-0.848887,-0.669444,-0.624583,-0.669444,-0.624583,-0.647014,-0.602153,-0.579723,-0.534862,-0.467571,-0.355419,0.000000,232.000000
0.050649,-0.003051,-0.110452,-0.244703,-0.271553,-0.244703,-0.271553,-0.137302,-0.029901,-0.056752,0.077499,0.050649,0.077499,0.050649,0.023799,-0.056752,-0.056752,-0.110452,-0.083602,-0.083602,-0.083602,0.023799,0.077499,0.104350,-0.029901,-0.056752,-0.110452,-0.137302,-0.083602,-0.137302,-0.164152,-0.137302,-0.110452,-0.083602,-0.029901,-0.056752,-0.029901,-0.003051,0.077499,0.158050,0.158050,0.238601,0.238601,0.184900,0.265451,0.184900,0.211750,0.184900,0.238601,0.265451,0.184900,0.292301,0.292301,0.238601,0.238601,0.265451,0.265451,0.319151,0.292301,0.292301,0.319151,0.184900,0.238601,0.238601,0.238601,0.292301,0.265451,0.292301,0.292301,0.265451,0.319151,0.319151,0.426552,0.399702,0.372852,0.292301,0.211750,0.211750,0.184900,0.184900,0.211750,0.346001,0.453402,0.533953,0.587653,0.668204,0.533953,0.158050,-0.352104,-0.969658,-1.587213,-2.070516,-2.526969,-2.795471,-2.741771,-2.446419,-1.828864,-1.023359,-0.083602,0.829305,1.500560,1.903313,2.010713,2.010713,1.903313,1.795912,1.930163,2.037564,2.252365,2.413466,2.520867,2.574567,2.655118,2.681968,2.789369,2.762519,2.816219,2.789369,2.655118,2.520867,2.279215,1.930163,1.607960,1.205208,0.909855,0.587653,0.399702,0.265451,0.104350,0.077499,0.050649,-0.029901,-0.083602,-0.137302,-0.244703,-0.378954,-0.405804,-0.271553,-0.137302,0.023799,0.131200,0.184900,0.104350,0.023799,-0.056752,-0.110452,-0.244703,-0.271553,-0.271553,-0.378954,-0.432654,-0.540055,-0.566905,-0.352104,-0.137302,0.023799,0.104350,0.077499,-0.137302,-0.244703,-0.352104,-0.405804,-0.378954,-0.378954,-0.405804,-0.405804,-0.378954,-0.405804,-0.513205,-0.486355,-0.593755,-0.754857,-0.808557,-0.996508,-1.077059,-1.023359,-0.889108,-0.701156,-0.513205,-0.513205,-0.620606,-0.889108,-1.050209,-1.103909,-1.291860,-1.318711,-1.265010,-1.345561,-1.318711,-1.345561,-1.318711,-1.345561,-1.372411,-1.345561,-1.399261,-1.372411,-1.399261,-1.345561,-1.184460,-1.103909,-1.023359,-0.969658,-0.862257,-0.781707,-0.781707,-0.754857,-0.674306,-0.674306,-0.593755,-0.566905,-0.566905,-0.432654,-0.325253,-0.217853,-0.029901,0.131200,0.158050,0.158050,0.158050,0.131200,0.000000,232.000000
