-0.099220,0.041199,0.041171,0.208689,0.298857,0.368229,0.457424,0.626963,0.799909,0.915622,0.987144,1.108300,1.247165,1.302966,1.301037,1.386228,1.428929,1.396728,1.261325,1.099492,0.936758,0.729560,0.489625,0.272771,0.159059,0.061609,-0.128862,-0.227263,-0.228086,-0.229282,-0.327593,-0.337618,-0.296996,-0.248987,-0.310264,-0.360257,-0.299049,-0.269565,-0.325856,-0.382596,-0.351470,-0.291144,-0.333582,-0.426774,-0.475111,-0.451072,-0.475491,-0.498807,-0.529658,-0.484525,-0.473036,-0.526300,-0.557670,-0.475566,-0.491119,-0.538909,-0.564350,-0.510021,-0.496411,-0.521162,-0.569331,-0.509458,-0.449423,-0.457374,-0.527628,-0.509578,-0.457696,-0.418490,-0.386303,-0.330376,-0.216138,-0.070789,0.085407,0.112847,-0.001463,-0.050402,-0.122564,-0.314833,-0.448603,-0.524934,-0.611641,-0.639572,-0.674014,-0.669487,-0.699183,-0.652839,-0.605931,-0.574979,-0.665133,-1.017101,-1.501848,0.271742,4.440093,5.495031,0.671173,-1.831658,-1.533505,-2.427202,-3.415505,-3.160944,-2.245343,-1.433517,-0.893082,-0.644016,-0.505505,-0.501281,-0.477758,-0.383169,-0.311420,-0.345949,-0.386767,-0.330916,-0.239241,-0.258839,-0.263483,-0.205155,-0.042718,0.014472,-0.036218,0.012019,0.195728,0.221636,0.219854,0.326923,0.476404,0.593889,0.687686,0.774364,0.930465,1.103750,1.135119,1.170057,1.341049,1.384317,1.432173,1.464839,1.507802,1.522598,1.407591,1.167236,1.013591,0.913833,0.679011,0.377928,0.217324,0.158723,-0.025796,-0.227855,-0.267827,-0.262644,-0.286285,-0.322289,-0.359290,-0.312577,-0.294895,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,231.000000
0.079578,0.187724,0.179750,0.343732,0.466170,0.596080,0.666345,0.789036,0.956687,1.108926,1.087444,1.209037,1.337394,1.372830,1.417627,1.454659,1.493440,1.473822,1.281949,1.055341,0.940516,0.800452,0.500173,0.241045,0.141439,0.050575,-0.189581,-0.316415,-0.324362,-0.324972,-0.363332,-0.399389,-0.411093,-0.346054,-0.354299,-0.433466,-0.344249,-0.304516,-0.349551,-0.388625,-0.435781,-0.449620,-0.332869,-0.383514,-0.515885,-0.402752,-0.382201,-0.555971,-0.545549,-0.454058,-0.524182,-0.572088,-0.523768,-0.466271,-0.550359,-0.560389,-0.550622,-0.537436,-0.527644,-0.520932,-0.494797,-0.264529,-0.154174,-0.155097,0.048792,0.145460,0.051617,-0.074754,-0.277075,-0.433674,-0.630953,-0.639410,-0.718336,-0.721080,-0.658138,-0.624536,-0.667342,-0.666586,-0.704183,-0.609966,-1.249602,-1.000057,2.577819,5.804793,1.987678,-2.159244,-1.932786,-2.372001,-3.149141,-3.193429,-2.516783,-1.604387,-0.897716,-0.719831,-0.557774,-0.444717,-0.378591,-0.419253,-0.379941,-0.300548,-0.245946,-0.282424,-0.246963,-0.138604,-0.105668,-0.136900,-0.097745,-0.060892,0.060309,0.088886,0.066924,0.216912,0.249400,0.307316,0.358656,0.434015,0.537967,0.601499,0.644966,0.729345,0.894044,0.948834,0.959130,1.064112,1.180141,1.240743,1.295018,1.249830,1.242831,1.130138,0.905131,0.711115,0.549021,0.345572,0.182741,-0.055197,-0.160367,-0.224907,-0.300208,-0.309790,-0.270608,-0.230046,-0.271405,-0.266719,-0.225915,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,231.000000
0.004009,0.291426,0.250250,0.360797,0.371857,0.501348,0.556498,0.632773,0.654468,0.808212,0.915682,0.944806,0.971660,1.118087,1.178872,1.262288,1.251701,1.231266,1.190745,1.030298,0.797683,0.650425,0.455663,0.291652,0.092754,-0.100578,-0.163525,-0.238743,-0.290815,-0.275501,-0.227644,-0.219408,-0.258046,-0.235816,-0.147875,-0.141445,-0.202951,-0.215737,-0.158811,-0.132571,-0.241786,-0.308091,-0.242063,-0.254027,-0.377240,-0.423218,-0.402241,-0.396091,-0.448714,-0.504773,-0.500923,-0.476860,-0.501406,-0.570359,-0.576900,-0.516435,-0.514158,-0.555075,-0.511263,-0.370962,-0.370033,-0.303227,-0.177590,0.084690,0.141676,-0.025662,-0.191056,-0.287840,-0.426737,-0.618808,-0.659124,-0.623084,-0.635334,-0.679110,-0.719123,-0.671016,-0.653310,-0.696832,-0.799585,-1.090996,-1.575559,0.075921,3.952773,5.399733,1.220491,-1.559042,-1.628648,-2.660953,-3.407264,-3.159589,-2.274036,-1.416607,-0.894873,-0.778357,-0.725142,-0.691500,-0.593996,-0.523652,-0.518538,-0.579678,-0.470582,-0.401582,-0.395820,-0.433643,-0.316691,-0.248142,-0.229313,-0.173854,-0.103560,0.007867,0.076892,0.111162,0.213159,0.333185,0.422959,0.494956,0.643439,0.822274,0.936152,0.995226,1.095886,1.206224,1.310548,1.350236,1.345165,1.428393,1.486589,1.386433,1.232923,1.123960,1.003021,0.750470,0.504327,0.355663,0.241648,0.069041,-0.119916,-0.218748,-0.268596,-0.241819,-0.340652,-0.381295,-0.334803,-0.267899,-0.373441,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,231.000000
-0.064004,0.146399,0.217272,0.353351,0.407910,0.515277,0.676489,0.842472,0.914769,0.989537,1.094973,1.205029,1.288412,1.295079,1.317896,1.418433,1.407370,1.269437,1.131695,1.038050,0.864642,0.592626,0.397644,0.274078,0.149533,-0.051373,-0.190524,-0.274882,-0.270983,-0.294591,-0.393736,-0.385883,-0.309734,-0.327643,-0.364794,-0.369230,-0.299708,-0.265396,-0.311684,-0.314052,-0.264775,-0.338050,-0.345445,-0.356961,-0.351482,-0.352019,-0.414784,-0.468262,-0.418254,-0.408921,-0.463252,-0.528415,-0.491254,-0.445905,-0.487534,-0.551985,-0.542723,-0.497351,-0.527209,-0.581022,-0.526271,-0.475414,-0.496878,-0.539264,-0.493898,-0.402723,-0.353509,-0.327030,-0.263374,-0.121166,0.065124,0.098774,0.023962,-0.014384,-0.103260,-0.300241,-0.501922,-0.591380,-0.565992,-0.624106,-0.636993,-0.624156,-0.578597,-0.639585,-0.650357,-0.616105,-0.570436,-0.743480,-1.241076,-1.508816,0.386087,3.902062,5.412786,1.813374,-1.213551,-1.217797,-1.969813,-3.121622,-3.366143,-2.826714,-2.016407,-1.227025,-0.785268,-0.644033,-0.622267,-0.610705,-0.519688,-0.455192,-0.496859,-0.510046,-0.330457,-0.268664,-0.267485,-0.274763,-0.238068,-0.184420,-0.134396,-0.063701,0.003677,0.082250,0.107072,0.172799,0.284262,0.462854,0.552122,0.616302,0.752263,0.930544,0.975736,1.066863,1.182126,1.282419,1.373734,1.451826,1.550153,1.631178,1.573971,1.336613,1.098814,1.053332,0.873637,0.543378,0.281819,0.223225,0.161442,-0.063071,-0.111391,-0.122811,-0.203996,-0.339321,-0.362856,-0.325853,-0.162872,-0.243467,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,231.000000
-0.031346,0.084800,0.142303,0.312517,0.454262,0.522513,0.605322,0.788386,0.909957,0.950721,1.073053,1.175100,1.279770,1.359339,1.447808,1.548212,1.591405,1.453110,1.178864,1.016014,0.969853,0.691946,0.374550,0.166971,0.168523,0.009186,-0.165524,-0.181904,-0.203195,-0.330300,-0.423718,-0.440748,-0.335084,-0.236125,-0.322961,-0.418807,-0.347087,-0.278716,-0.358551,-0.410363,-0.365564,-0.365444,-0.388480,-0.460992,-0.496720,-0.477604,-0.454019,-0.502144,-0.492763,-0.469340,-0.486264,-0.583513,-0.652442,-0.596519,-0.567098,-0.513772,-0.513068,-0.541643,-0.523936,-0.498882,-0.338280,-0.255179,-0.243885,-0.124236,-0.006676,0.064766,0.015063,-0.174049,-0.351748,-0.578063,-0.631493,-0.573492,-0.655059,-0.791219,-0.655983,-0.644211,-0.766807,-0.746493,-0.617692,-0.632956,-1.001540,-1.527506,0.412005,4.409544,5.051675,0.041019,-2.185963,-1.765707,-2.596900,-3.290112,-3.042257,-2.077667,-1.278732,-0.838319,-0.641177,-0.505060,-0.500594,-0.529549,-0.377724,-0.246645,-0.320071,-0.425827,-0.258974,-0.087118,-0.162205,-0.263302,-0.174718,0.026180,0.121882,0.053107,0.115329,0.172825,0.397121,0.457201,0.385588,0.472299,0.650224,0.776566,0.836008,0.905684,1.075870,1.148399,1.191972,1.315939,1.437545,1.458867,1.314550,1.193982,1.120287,0.946901,0.714936,0.493643,0.287282,0.180428,0.033520,-0.098244,-0.159106,-0.185842,-0.233195,-0.277126,-0.267243,-0.218263,-0.195392,-0.215992,-0.193614,-0.188853,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,231.000000
-0.293373,-0.274273,-0.284087,-0.203778,-0.130314,-0.143768,-0.195399,-0.173770,-0.053369,-0.042810,-0.063627,0.045626,0.211305,0.332654,0.408632,0.486071,0.693231,0.812686,0.960370,1.070140,1.209782,1.230707,1.088180,1.018200,1.046995,0.904556,0.684374,0.501809,0.496688,0.427974,0.345014,0.161890,0.179033,0.141199,0.057347,-0.059831,0.046659,0.085144,0.010781,-0.079696,-0.032865,-0.024349,-0.088850,-0.105726,-0.136691,-0.089930,-0.242098,-0.253722,-0.203133,-0.268809,-0.354763,-0.350338,-0.324022,-0.357398,-0.324595,-0.364985,-0.386867,-0.388283,-0.410895,-0.398973,-0.433892,-0.358394,-0.102222,-0.074478,-0.099829,0.145950,0.320064,0.108106,-0.103465,-0.157143,-0.216630,-0.458031,-0.603197,-0.664209,-0.608921,-0.643734,-0.718608,-0.781055,-0.624558,-0.607648,-0.684516,-0.725902,-0.884756,-1.601990,-0.553161,3.168469,6.049883,2.450202,-1.856545,-1.891346,-2.179896,-3.075693,-3.428322,-2.921860,-1.941243,-1.115239,-0.755324,-0.696086,-0.657806,-0.485421,-0.466579,-0.465441,-0.381892,-0.300824,-0.308186,-0.329404,-0.294315,-0.152200,-0.125694,-0.232283,-0.138903,0.044044,0.155259,0.184835,0.183992,0.378261,0.565159,0.578001,0.616500,0.828682,1.032011,1.165385,1.123966,1.242236,1.334516,1.364326,1.404573,1.450678,1.386192,1.272155,1.111109,0.921887,0.741759,0.491732,0.227696,0.138024,-0.035476,-0.161766,-0.292080,-0.450133,-0.292891,-0.309405,-0.466790,-0.455613,-0.387093,-0.286581,-0.321896,-0.370745,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,231.000000
0.044287,0.327805,0.492807,0.622878,0.581878,0.733537,0.928041,1.125981,1.145473,1.159806,1.296078,1.342905,1.372250,1.422600,1.429166,1.333822,1.212103,1.036140,0.860549,0.672049,0.397800,0.213428,0.125242,-0.062837,-0.142533,-0.326572,-0.361276,-0.206855,-0.326134,-0.421960,-0.382497,-0.298163,-0.230122,-0.300783,-0.301998,-0.245622,-0.245544,-0.280886,-0.329664,-0.282342,-0.283346,-0.343663,-0.400888,-0.376958,-0.370443,-0.437075,-0.444802,-0.449851,-0.431024,-0.493119,-0.502016,-0.464785,-0.322460,-0.257370,-0.238688,-0.122502,0.100991,0.155587,0.013908,-0.090160,-0.181452,-0.397442,-0.581963,-0.682740,-0.642930,-0.685304,-0.725094,-0.780176,-0.722801,-0.696110,-0.719448,-0.768262,-0.955234,-1.550676,-0.438973,3.456932,5.337348,1.054391,-1.754731,-1.803088,-2.742400,-3.285315,-2.976787,-2.124891,-1.312484,-0.858715,-0.746578,-0.690254,-0.638657,-0.547069,-0.509076,-0.519402,-0.526915,-0.406883,-0.395903,-0.340993,-0.402083,-0.258520,-0.162728,-0.149627,-0.101207,-0.032779,0.115483,0.154528,0.199950,0.311369,0.449561,0.509863,0.579927,0.700091,0.876823,0.985602,0.978563,1.033992,1.182425,1.283734,1.312989,1.294414,1.347932,1.242318,1.075998,0.842098,0.671077,0.452757,0.243272,0.010430,-0.123962,-0.187158,-0.237764,-0.350841,-0.331591,-0.284307,-0.276907,-0.378492,-0.326499,-0.275895,-0.203220,-0.283710,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,231.000000
0.033962,0.248819,0.338647,0.472564,0.512016,0.600963,0.738252,0.907651,0.974129,0.958897,1.063243,1.193703,1.286170,1.273069,1.294606,1.305461,1.178870,0.985088,0.773488,0.596035,0.382829,0.164739,-0.041788,-0.152557,-0.192880,-0.274969,-0.353936,-0.318962,-0.266249,-0.308184,-0.373013,-0.311807,-0.246600,-0.222971,-0.258647,-0.238180,-0.178900,-0.193537,-0.259642,-0.279556,-0.263926,-0.299806,-0.343071,-0.387035,-0.359629,-0.378441,-0.443538,-0.511497,-0.473370,-0.471535,-0.502938,-0.539771,-0.484427,-0.477551,-0.529995,-0.555180,-0.524563,-0.475414,-0.472030,-0.526782,-0.517718,-0.458966,-0.387547,-0.365383,-0.300844,-0.189935,-0.097469,0.044251,0.134019,0.081658,-0.014551,-0.136650,-0.298344,-0.453176,-0.504576,-0.636219,-0.686627,-0.678425,-0.615438,-0.669625,-0.680235,-0.673458,-0.611234,-0.712069,-1.185022,-1.498758,0.640126,4.415904,5.321582,1.106369,-1.466428,-1.472451,-2.489145,-3.399744,-3.186284,-2.298109,-1.458126,-0.972715,-0.743105,-0.668262,-0.621810,-0.612430,-0.528573,-0.467082,-0.470085,-0.525513,-0.463740,-0.379901,-0.368738,-0.372124,-0.320571,-0.220550,-0.219604,-0.207540,-0.093249,0.002146,0.112122,0.119235,0.193899,0.307906,0.470529,0.482558,0.594349,0.743662,0.913646,0.959741,1.081946,1.218676,1.338955,1.370467,1.388452,1.453567,1.538441,1.486115,1.368101,1.236354,1.126422,0.914430,0.672537,0.401948,0.350649,0.229203,0.051701,-0.094542,-0.071898,-0.111605,-0.193081,-0.329988,-0.227231,-0.235497,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,231.000000
-0.004842,0.118687,0.122411,0.212669,0.350447,0.475706,0.489735,0.626878,0.784752,0.926741,0.969659,1.114314,1.243240,1.346262,1.360372,1.387777,1.471975,1.524158,1.446043,1.313872,1.200889,1.060716,0.844792,0.574453,0.364119,0.322510,0.174798,-0.011221,-0.101684,-0.083109,-0.129413,-0.251261,-0.317852,-0.227516,-0.209774,-0.285902,-0.303370,-0.267880,-0.204896,-0.225395,-0.274922,-0.255511,-0.269191,-0.324530,-0.398178,-0.391028,-0.361148,-0.390403,-0.514870,-0.457478,-0.418774,-0.530530,-0.543425,-0.458283,-0.433296,-0.489810,-0.648941,-0.584545,-0.595148,-0.544631,-0.559455,-0.562463,-0.560109,-0.492869,-0.427606,-0.439114,-0.338390,-0.095763,0.002744,-0.029573,-0.011971,-0.022457,-0.259072,-0.430061,-0.593296,-0.576378,-0.634476,-0.731503,-0.716798,-0.673358,-0.759515,-0.769985,-0.676437,-0.615758,-0.733033,-1.241638,-1.402474,0.972392,4.685424,4.642519,-0.117685,-1.889485,-1.682231,-2.604484,-3.315438,-3.072355,-2.343560,-1.573703,-1.023815,-0.745180,-0.646749,-0.587577,-0.590720,-0.531251,-0.411195,-0.386842,-0.431872,-0.446683,-0.368590,-0.244084,-0.240363,-0.233106,-0.222758,-0.116801,-0.038677,0.009673,0.086202,0.237411,0.223822,0.247843,0.364803,0.543021,0.643485,0.670355,0.747796,0.915532,1.035700,1.146590,1.151674,1.199477,1.382999,1.468205,1.387796,1.384291,1.327579,1.117782,0.919821,0.759927,0.563960,0.305805,0.080119,-0.035896,-0.099641,-0.210551,-0.313397,-0.311294,-0.278864,-0.295779,-0.276501,-0.285994,-0.217296,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,231.000000
0.011166,0.309915,0.211457,0.316840,0.425945,0.631936,0.671168,0.726456,0.823398,1.010870,1.105945,1.214536,1.179690,1.315480,1.477392,1.502400,1.408479,1.441801,1.284449,1.079172,0.875469,0.727694,0.471368,0.227368,0.018973,-0.037939,-0.143902,-0.245952,-0.331431,-0.267823,-0.292693,-0.266065,-0.285464,-0.244049,-0.154933,-0.132972,-0.216600,-0.176887,-0.184577,-0.212556,-0.293536,-0.277837,-0.287436,-0.332174,-0.362297,-0.370017,-0.327630,-0.357678,-0.443477,-0.452704,-0.402872,-0.353472,-0.370454,-0.298183,-0.155691,-0.097577,-0.029478,0.146699,0.208681,0.142378,-0.040289,-0.266532,-0.405914,-0.496735,-0.658671,-0.683987,-0.689161,-0.625658,-0.721143,-0.770169,-0.738768,-0.681915,-0.712634,-0.854527,-1.470222,-0.985228,2.330672,5.515566,2.402303,-1.696488,-1.769138,-2.340788,-3.265511,-3.271078,-2.534878,-1.687462,-1.078360,-0.789499,-0.705274,-0.664393,-0.624857,-0.540181,-0.447400,-0.506062,-0.529928,-0.469356,-0.381651,-0.397515,-0.372929,-0.316992,-0.189694,-0.167733,-0.179447,-0.089601,0.027137,0.067450,0.135463,0.194544,0.365748,0.440235,0.486918,0.573839,0.715657,0.871066,0.899005,0.967212,1.091776,1.173256,1.190352,1.265411,1.300278,1.228368,1.050765,0.869485,0.701065,0.499940,0.268555,0.010881,-0.103245,-0.184583,-0.257530,-0.390870,-0.400926,-0.370254,-0.357365,-0.395428,-0.366516,-0.247452,-0.311782,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,231.000000
