0.805549,0.685819,0.434377,0.460500,0.500463,0.429509,0.413380,0.425601,0.415187,0.360158,0.380876,0.395813,0.352713,0.345464,0.385899,0.357827,0.325096,0.387076,0.353704,0.353838,0.327791,0.366156,0.289770,0.337329,0.310171,0.346427,0.276302,0.367317,0.345961,0.343993,0.291089,0.395031,0.329517,0.353783,0.357192,0.399691,0.324817,0.374965,0.378826,0.353768,0.339616,0.394547,0.358660,0.331578,0.377480,0.347450,0.320153,0.284318,0.342666,0.304270,0.329271,0.335676,0.363239,0.292573,0.374570,0.334902,0.339535,0.309973,0.384950,0.301291,0.346205,0.358190,0.433356,0.394041,0.467728,0.422538,0.347237,0.309373,0.347171,0.362439,0.332806,0.362292,0.306451,0.288028,0.288554,0.323789,0.266338,0.310692,0.340037,0.332734,0.277057,0.339148,0.345246,0.262414,0.104288,0.122566,0.479911,0.886274,0.665583,0.481554,0.386775,0.484821,0.443160,0.415224,0.395551,0.412154,0.357783,0.342099,0.364575,0.367319,0.370452,0.353574,0.391473,0.318564,0.380581,0.363181,0.371302,0.329465,0.422198,0.334278,0.354257,0.358020,0.395252,0.335694,0.431361,0.416925,0.370872,0.386279,0.439957,0.389439,0.423207,0.435070,0.422204,0.430545,0.459058,0.454167,0.420876,0.486079,0.432394,0.436748,0.410410,0.457254,0.379071,0.448818,0.435150,0.434143,0.373366,0.452443,0.390366,0.416930,0.408844,0.408800,0.339982,0.413803,0.390073,0.375806,0.389315,0.456008,0.473428,0.476298,0.512182,0.401722,0.363447,0.374039,0.422574,0.354228,0.420689,0.376846,0.368943,0.334078,0.414161,0.328496,0.389620,0.363487,0.394087,0.341968,0.417974,0.420771,0.352862,0.128711,0.072501,0.461124,0.766719,0.605828,0.516731,0.528843,0.564503,0.528288,0.473278,0.497599,0.494869,0.460884,0.475290,0.530862,0.489088,0.470147,0.000000,0.000000
0.762500,0.586141,0.517235,0.529871,0.573088,0.513864,0.465703,0.496981,0.482941,0.452130,0.469533,0.541622,0.457499,0.504156,0.517362,0.527606,0.466187,0.565504,0.521963,0.539359,0.529547,0.603295,0.524059,0.596719,0.592681,0.614592,0.550407,0.614049,0.525188,0.477461,0.525153,0.526221,0.456328,0.505081,0.520040,0.460513,0.515267,0.515360,0.504237,0.484596,0.567005,0.475816,0.514873,0.509462,0.525769,0.456992,0.558203,0.468898,0.491524,0.488574,0.510521,0.430956,0.486877,0.486584,0.445895,0.454329,0.497945,0.473988,0.471181,0.512652,0.470797,0.495158,0.516252,0.584896,0.549403,0.650692,0.551300,0.480172,0.446349,0.522228,0.423735,0.522516,0.480980,0.455059,0.446766,0.496186,0.418747,0.493249,0.455185,0.438377,0.444257,0.528164,0.474387,0.302412,0.103118,0.347491,0.938790,0.735086,0.599405,0.634292,0.690127,0.578169,0.605805,0.602496,0.609242,0.539564,0.626457,0.535686,0.585856,0.567626,0.568956,0.502434,0.603093,0.573634,0.571677,0.616471,0.623109,0.600111,0.644736,0.642208,0.591880,0.653058,0.585487,0.566518,0.553803,0.586975,0.488533,0.617556,0.555053,0.583123,0.567241,0.603706,0.515833,0.596261,0.576421,0.546217,0.531574,0.580977,0.515750,0.546223,0.557750,0.500519,0.525707,0.542192,0.481398,0.495229,0.536301,0.435287,0.495003,0.478680,0.449622,0.412977,0.513908,0.410298,0.490564,0.491174,0.484080,0.490103,0.636793,0.562224,0.578778,0.481460,0.452908,0.433649,0.502837,0.462607,0.474107,0.467782,0.418692,0.426995,0.458567,0.445976,0.403331,0.475481,0.417927,0.446427,0.477277,0.354549,0.035394,0.393795,1.017144,0.811798,0.613253,0.712938,0.616207,0.661162,0.642048,0.611867,0.627655,0.636834,0.581185,0.564360,0.663367,0.543497,0.000000,0.000000,0.000000,0.000000
0.638872,0.668336,0.423353,0.582493,0.427286,0.536948,0.452279,0.485345,0.448656,0.505740,0.393238,0.457362,0.466076,0.436465,0.442688,0.491852,0.438638,0.463086,0.492117,0.463528,0.472960,0.473830,0.470304,0.427331,0.491280,0.446953,0.477266,0.480202,0.510288,0.438780,0.542936,0.481980,0.503503,0.500610,0.520338,0.451980,0.514116,0.461582,0.418852,0.460499,0.437119,0.393760,0.411517,0.405531,0.343078,0.412078,0.387118,0.409457,0.398013,0.456127,0.363324,0.434011,0.398030,0.393694,0.360000,0.443469,0.372747,0.397088,0.387555,0.404120,0.357854,0.505135,0.490651,0.489328,0.432293,0.382154,0.337273,0.420177,0.436582,0.389512,0.423608,0.388216,0.360864,0.348015,0.394318,0.329661,0.363215,0.381601,0.368847,0.338170,0.420004,0.188791,0.078595,0.355884,1.024275,0.706691,0.558807,0.539972,0.528347,0.510864,0.502741,0.427571,0.466306,0.453104,0.399241,0.418934,0.428052,0.426007,0.413185,0.464254,0.396867,0.453619,0.442482,0.435543,0.389286,0.469197,0.391090,0.420690,0.409217,0.434795,0.367879,0.436376,0.392099,0.374591,0.391959,0.405164,0.342083,0.381295,0.404341,0.362434,0.394977,0.392150,0.369457,0.334661,0.406019,0.334889,0.362240,0.361173,0.381793,0.309239,0.397750,0.330537,0.353658,0.333757,0.363075,0.275631,0.351184,0.332593,0.303141,0.305080,0.351509,0.285989,0.381473,0.439550,0.421426,0.400610,0.335449,0.276710,0.271240,0.355222,0.302988,0.315852,0.296766,0.316689,0.247146,0.336517,0.248760,0.295867,0.284749,0.302976,0.232528,0.325086,0.120205,-0.002393,0.309424,0.942311,0.633966,0.437135,0.432857,0.413648,0.406274,0.391405,0.344347,0.349657,0.344810,0.292282,0.319676,0.326925,0.238467,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.830367,0.691994,0.443008,0.603420,0.503599,0.514692,0.494385,0.484216,0.405660,0.481167,0.410504,0.436480,0.395119,0.485109,0.387616,0.420664,0.415210,0.441806,0.390513,0.452798,0.421226,0.405314,0.405800,0.421502,0.378416,0.366241,0.418734,0.401492,0.399034,0.363924,0.429782,0.354785,0.420932,0.400932,0.458820,0.402030,0.474476,0.417289,0.435496,0.422503,0.484464,0.364370,0.457820,0.434622,0.429596,0.385647,0.447142,0.400633,0.385100,0.418294,0.419303,0.377275,0.369667,0.429171,0.357902,0.393308,0.385447,0.402800,0.336277,0.410806,0.361092,0.389605,0.411584,0.551746,0.470173,0.512862,0.420643,0.366374,0.276362,0.389192,0.390724,0.329323,0.346797,0.372281,0.310945,0.284535,0.344553,0.319084,0.308720,0.315035,0.379753,0.264755,0.358716,0.310672,0.132447,0.006872,0.533057,0.956343,0.676530,0.480146,0.517095,0.449536,0.464848,0.478010,0.446762,0.443886,0.435677,0.437345,0.353200,0.445132,0.330840,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.876751,0.752499,0.525709,0.609879,0.496366,0.563236,0.526667,0.539965,0.491664,0.537100,0.470785,0.466444,0.467428,0.483163,0.434538,0.470464,0.495648,0.435488,0.500436,0.457555,0.451648,0.439622,0.484232,0.368952,0.452498,0.425173,0.456981,0.398117,0.484102,0.403437,0.463141,0.467645,0.539689,0.471853,0.553388,0.502342,0.523560,0.539484,0.558303,0.509621,0.560252,0.555552,0.489244,0.528300,0.527169,0.491772,0.458221,0.545584,0.464878,0.493853,0.480786,0.508166,0.419673,0.509991,0.478920,0.495936,0.470665,0.517108,0.454884,0.489640,0.557638,0.600440,0.578338,0.641527,0.523471,0.403869,0.418879,0.445590,0.447549,0.431091,0.496635,0.408844,0.445004,0.449228,0.494426,0.422929,0.510835,0.450120,0.497329,0.447839,0.593713,0.422267,0.232856,0.066188,0.620979,0.949105,0.723722,0.632504,0.668447,0.681879,0.618370,0.589090,0.626873,0.650886,0.570651,0.589126,0.561884,0.609371,0.502233,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.723737,0.731508,0.580857,0.674574,0.635143,0.612025,0.558709,0.627393,0.611388,0.568422,0.558226,0.567191,0.566681,0.531250,0.614403,0.525605,0.563014,0.531817,0.569038,0.513993,0.610885,0.555515,0.573003,0.525413,0.590116,0.495005,0.531503,0.520013,0.522943,0.481517,0.531390,0.539466,0.490093,0.537187,0.548811,0.528306,0.521238,0.576404,0.496477,0.546264,0.528132,0.553949,0.474612,0.562413,0.499138,0.498380,0.488096,0.550697,0.444006,0.505075,0.479665,0.474768,0.480878,0.522680,0.476991,0.461811,0.513973,0.453417,0.464560,0.455591,0.478574,0.393993,0.512881,0.472071,0.579679,0.552023,0.637566,0.431597,0.436743,0.417660,0.449354,0.437330,0.533865,0.448442,0.423398,0.443872,0.430158,0.416446,0.444899,0.417222,0.411120,0.440971,0.471030,0.426927,0.224735,0.079905,0.416833,1.020913,0.723831,0.613706,0.604234,0.665112,0.544720,0.580045,0.548958,0.566891,0.489774,0.558949,0.481224,0.487472,0.500756,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.755733,0.797440,0.565795,0.660612,0.635019,0.578146,0.569366,0.579170,0.554952,0.517678,0.558534,0.495317,0.493872,0.535628,0.501631,0.490080,0.524383,0.533937,0.491291,0.583437,0.531999,0.507094,0.514811,0.550212,0.456707,0.521452,0.478210,0.454642,0.400064,0.495522,0.392753,0.445341,0.448589,0.479016,0.385389,0.478380,0.426985,0.427741,0.436189,0.467081,0.396994,0.435948,0.445841,0.405780,0.408561,0.419065,0.378946,0.359408,0.412247,0.354485,0.362386,0.379681,0.383077,0.316857,0.411874,0.321228,0.344643,0.346444,0.375307,0.300489,0.381307,0.361220,0.443429,0.449379,0.523239,0.409283,0.329463,0.310155,0.318881,0.338474,0.383836,0.346503,0.303265,0.355546,0.287588,0.288285,0.306429,0.340315,0.283221,0.374838,0.331365,0.326240,0.113316,0.051184,0.235769,0.922892,0.674076,0.442722,0.440411,0.495197,0.339263,0.433633,0.358004,0.350471,0.335190,0.354470,0.258463,0.351307,0.250329,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.859463,0.736007,0.477543,0.547965,0.535938,0.424827,0.499393,0.433073,0.412676,0.423273,0.405488,0.352462,0.397073,0.374562,0.354990,0.388257,0.371968,0.352219,0.368071,0.364468,0.310187,0.400609,0.334006,0.348728,0.368731,0.386915,0.302235,0.414111,0.338286,0.406921,0.420352,0.416398,0.389441,0.462894,0.401054,0.434775,0.446210,0.423595,0.411077,0.437966,0.422944,0.362210,0.431195,0.354886,0.395044,0.380317,0.408840,0.349406,0.426734,0.371355,0.411214,0.406859,0.437604,0.364372,0.478277,0.423780,0.450344,0.510271,0.521748,0.490190,0.499632,0.411025,0.335358,0.402689,0.406803,0.402085,0.372818,0.405181,0.301771,0.395602,0.383900,0.418687,0.401975,0.471913,0.373969,0.458865,0.434109,0.277758,0.050319,0.424655,0.928326,0.672294,0.570963,0.522090,0.549640,0.559661,0.538248,0.487259,0.569325,0.474541,0.498786,0.457180,0.538439,0.405669,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.822858,0.802215,0.584367,0.618882,0.582956,0.652374,0.568359,0.573021,0.608294,0.552423,0.529419,0.543674,0.559812,0.514196,0.589504,0.534011,0.554814,0.540130,0.601791,0.492080,0.572439,0.498842,0.499377,0.485370,0.520452,0.487742,0.530866,0.526137,0.506899,0.557770,0.558669,0.540010,0.539196,0.582514,0.497498,0.576430,0.529665,0.554443,0.523562,0.583998,0.473206,0.559240,0.515995,0.517532,0.508065,0.554772,0.463426,0.512471,0.530857,0.493967,0.494958,0.516555,0.464911,0.458754,0.518027,0.437458,0.489658,0.476942,0.516630,0.441716,0.612058,0.550255,0.630982,0.557578,0.467920,0.365516,0.488844,0.424337,0.447614,0.457428,0.438269,0.376927,0.451657,0.412434,0.380508,0.442885,0.442063,0.393507,0.493116,0.446977,0.151509,0.023437,0.512321,1.040472,0.691008,0.645591,0.551765,0.647672,0.556408,0.552037,0.472357,0.578380,0.456085,0.509529,0.522444,0.514080,0.485854,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.765260,0.655708,0.527331,0.511398,0.546296,0.503122,0.462591,0.427467,0.492955,0.403397,0.437589,0.466528,0.431836,0.450168,0.481466,0.473589,0.457249,0.526319,0.449745,0.476450,0.449399,0.463353,0.406982,0.483876,0.405028,0.444443,0.434964,0.455503,0.383832,0.460040,0.428990,0.451699,0.465900,0.481865,0.428271,0.497854,0.468630,0.435641,0.439863,0.462228,0.432608,0.436373,0.486087,0.418562,0.446558,0.436806,0.443893,0.407851,0.474601,0.407927,0.466526,0.454871,0.454236,0.413145,0.473513,0.430894,0.425968,0.434286,0.419561,0.366240,0.406837,0.403178,0.388807,0.487384,0.513411,0.520472,0.425976,0.436500,0.349279,0.423329,0.433328,0.455419,0.404822,0.455140,0.417852,0.425339,0.426035,0.493200,0.422072,0.466494,0.477849,0.424399,0.454926,0.392795,0.202432,0.058873,0.592426,1.003653,0.714007,0.597685,0.665007,0.564604,0.565245,0.556895,0.539404,0.477134,0.559477,0.543243,0.522674,0.577580,0.537131,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
